Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Distance
3K,3021,SWA,4302,SIN,3316,,0,320,2812.925480480308
3K,3021,TPE,2276,KIX,3992,,0,320,1702.9337846319086
3K,3021,TPE,2276,SIN,3316,,0,320,3222.382883729604
3L,2916,ACH,1679,EBA,1558,,0,DH3,528.0477740811095
3L,2916,DRS,338,ZRH,1678,,0,DH3,556.0760974015303
3L,2916,DUS,345,FDH,382,,0,DH3,448.4569213226283
3L,2916,EBA,1558,ACH,1679,,0,DH3,528.0477740811095
3L,2916,EBA,1558,FDH,382,,0,DH3,549.0393898748847
3L,2916,EBA,1558,MUC,346,,0,DH3,633.4820175620449
3L,2916,EBA,1558,ZRH,1678,,0,DH3,539.621197131775
3L,2916,FDH,382,DUS,345,,0,DH3,448.4569213226283
3L,2916,FDH,382,EBA,1558,,0,DH3,549.0393898748847
3L,2916,FDH,382,HAM,342,,0,AT7,663.4696987641306
3L,2916,FDH,382,OLB,1520,,0,AT7,753.0786935544605
3L,2916,FDH,382,TXL,351,,0,AT7,606.3933738980062
3L,2916,FDH,382,ZAD,1209,,0,AT7,600.4676451795788
3L,2916,FMM,3986,NAP,1561,,0,AT7,852.4672741359708
3L,2916,GRZ,1609,ZRH,1678,,0,DH3,522.7845543929949
3L,2916,HAM,342,FDH,382,,0,AT7,663.4696987641306
3L,2916,MUC,346,EBA,1558,,0,DH3,633.4820175620449
3L,2916,NAP,1561,FMM,3986,,0,AT7,852.4672741359708
3L,2916,OLB,1520,FDH,382,,0,AT7,753.0786935544605
3L,2916,SZG,1612,ZRH,1678,,0,DH3,335.801823547721
3L,2916,TXL,351,FDH,382,,0,AT7,606.3933738980062
3L,2916,ZAD,1209,FDH,382,,0,AT7,600.4676451795788
3L,2916,ZRH,1678,DRS,338,,0,DH3,556.0760974015303
3L,2916,ZRH,1678,EBA,1558,,0,DH3,539.621197131775
3L,2916,ZRH,1678,GRZ,1609,,0,DH3,522.7845543929949
3L,2916,ZRH,1678,SZG,1612,,0,DH3,335.801823547721
3M,20710,ATL,3682,LWB,6958,,0,SF3,593.6018156374655
3M,20710,ATL,3682,MCN,3754,,0,SF3,127.56214982134854
3M,20710,ATL,3682,MEI,4335,,0,SF3,428.5226936127185
3M,20710,ATL,3682,MSL,5756,,0,SF3,317.55910886456684
3M,20710,ATL,3682,PIB,5759,,0,SF3,519.4254219961721
3M,20710,ATL,3682,TUP,5773,,0,SF3,406.5452203978711
3M,20710,BIM,1937,FLL,3533,,0,SF3,98.02452722937429
3M,20710,ELH,1943,FLL,3533,,0,SF3,353.6695962398998
3M,20710,ELH,1943,PBI,3722,,0,SF3,366.29006168217
3M,20710,EYW,3875,FLL,3533,,0,SF3,233.49785480728033
3M,20710,EYW,3875,RSW,3793,,0,SF3,220.17737373371025
3M,20710,EYW,3875,TPA,3646,,0,SF3,387.96204011608387
3M,20710,FLL,3533,BIM,1937,,0,SF3,98.02452722937429
3M,20710,FLL,3533,ELH,1943,,0,SF3,353.6695962398998
3M,20710,FLL,3533,EYW,3875,,0,SF3,233.49785480728033
3M,20710,FLL,3533,FPO,1948,,0,SF3,154.96198748548974
3M,20710,FLL,3533,GGT,1941,,0,SF3,513.7730602617557
3M,20710,FLL,3533,GHB,1944,,0,SF3,392.85965698360275
3M,20710,FLL,3533,MCO,3878,,0,SF3,285.9013960587997
3M,20710,FLL,3533,MHH,1930,,0,SF3,309.83100753882985
3M,20710,FLL,3533,TCB,1934,,0,SF3,284.99425375123343
3M,20710,FLL,3533,TPA,3646,,0,SF3,316.7993502149289
3M,20710,FPO,1948,FLL,3533,,0,SF3,154.96198748548974
3M,20710,GGT,1941,FLL,3533,,0,SF3,513.7730602617557
3M,20710,GGT,1941,GHB,1944,,0,SF3,196.90418041738084
3M,20710,GHB,1944,FLL,3533,,0,SF3,392.85965698360275
3M,20710,GLH,6130,TUP,5773,,0,SF3,222.40049985391596
3M,20710,GNV,3472,MCO,3878,,0,SF3,168.54706771715422
3M,20710,GNV,3472,TPA,3646,,0,SF3,192.34746297189673
3M,20710,JAX,3712,MHH,1930,,0,SF3,631.173289335442
3M,20710,JAX,3712,TPA,3646,,0,SF3,291.8158871330791
3M,20710,LWB,6958,ATL,3682,,0,SF3,593.6018156374655
3M,20710,MCN,3754,ATL,3682,,0,SF3,127.56214982134854
3M,20710,MCN,3754,MCO,3878,,0,SF3,524.3084919130899
3M,20710,MCO,3878,FLL,3533,,0,SF3,285.9013960587997
3M,20710,MCO,3878,GNV,3472,,0,SF3,168.54706771715422
3M,20710,MCO,3878,MCN,3754,,0,SF3,524.3084919130899
3M,20710,MCO,3878,MHH,1930,,0,SF3,468.2150889240797
3M,20710,MCO,3878,PNS,3564,,0,SF3,612.6977112397857
3M,20710,MCO,3878,RSW,3793,,0,SF3,215.0659839129264
3M,20710,MCO,3878,TLH,3698,,0,SF3,366.88387211461173
3M,20710,MEI,4335,ATL,3682,,0,SF3,428.5226936127185
3M,20710,MHH,1930,FLL,3533,,0,SF3,309.83100753882985
3M,20710,MHH,1930,JAX,3712,,0,SF3,631.173289335442
3M,20710,MHH,1930,MCO,3878,,0,SF3,468.2150889240797
3M,20710,MHH,1930,PBI,3722,,0,SF3,300.0872540500137
3M,20710,MSL,5756,ATL,3682,,0,SF3,317.55910886456684
3M,20710,PBI,3722,ELH,1943,,0,SF3,366.29006168217
3M,20710,PBI,3722,MHH,1930,,0,SF3,300.0872540500137
3M,20710,PBI,3722,TPA,3646,,0,SF3,280.4016571063714
3M,20710,PIB,5759,ATL,3682,,0,SF3 ,519.4254219961721
3M,20710,PNS,3564,MCO,3878,,0,SF3,612.6977112397857
3M,20710,PNS,3564,TPA,3646,,0,SF3,530.0707250294579
3M,20710,RSW,3793,EYW,3875,,0,SF3,220.17737373371025
3M,20710,RSW,3793,MCO,3878,,0,SF3,215.0659839129264
3M,20710,TCB,1934,FLL,3533,,0,SF3,284.99425375123343
3M,20710,TLH,3698,MCO,3878,,0,SF3,366.88387211461173
3M,20710,TLH,3698,TPA,3646,,0,SF3,321.83470054697983
3M,20710,TPA,3646,EYW,3875,,0,SF3,387.96204011608387
3M,20710,TPA,3646,FLL,3533,,0,SF3,316.7993502149289
3M,20710,TPA,3646,GNV,3472,,0,SF3,192.34746297189673
3M,20710,TPA,3646,JAX,3712,,0,SF3,291.8158871330791
3M,20710,TPA,3646,PBI,3722,,0,SF3,280.4016571063714
3M,20710,TPA,3646,PNS,3564,,0,SF3,530.0707250294579
3M,20710,TPA,3646,TLH,3698,,0,SF3,321.83470054697983
3M,20710,TUP,5773,ATL,3682,,0,SF3 ,406.5452203978711
3M,20710,TUP,5773,GLH,6130,,0,SF3,222.40049985391596
3O,9818,AMS,580,NDR,5673,,0,320,2022.5063348499668
3O,9818,AMS,580,TNG,1080,,0,320,2026.9577468574723
3O,9818,BCN,1218,CMN,1074,,0,320,1226.5156377027934
3O,9818,BCN,1218,NDR,5673,,0,320,831.1729220730671
3O,9818,BCN,1218,TNG,1080,,0,320,930.674851234473
3O,9818,BGY,1525,CMN,1074,,0,320,2010.084500657936
3O,9818,BLQ,1538,CMN,1074,,0,320,2042.6883388806168
3O,9818,BRU,302,CMN,1074,,0,320,2182.6638045032755
3O,9818,BRU,302,NDR,5673,,0,320,1869.6961753398919
3O,9818,BRU,302,TNG,1080,,0,320,1881.2450006106012
3O,9818,CGN,344,NDR,5673,,0,320,1945.7375681288158
3O,9818,CMN,1074,BCN,1218,,0,320,1226.5156377027934
3O,9818,CMN,1074,BGY,1525,,0,320,2010.084500657936
3O,9818,CMN,1074,BLQ,1538,,0,320,2042.6883388806168
3O,9818,CMN,1074,BRU,302,,0,320,2182.6638045032755
3O,9818,CMN,1074,CUF,1534,,0,320,1804.2590542773132
3O,9818,CMN,1074,LGW,502,,0,320,2066.2017017865046
3O,9818,CMN,1074,LYS,1335,,0,320,1747.2148427683978
3O,9818,CMN,1074,MPL,1359,,0,320,1513.6161819243841
3O,9818,CMN,1074,SAW,4317,,0,320,3349.8310748861377
3O,9818,CMN,1074,TLS,1273,,0,320,1379.8265417638327
3O,9818,CMN,1074,TSF,1539,,0,320,2168.0414889157173
3O,9818,CUF,1534,CMN,1074,,0,320,1804.2590542773132
3O,9818,FEZ,1066,MPL,1359,,0,320,1321.9774272879229
3O,9818,LGW,502,CMN,1074,,0,320,2066.2017017865046
3O,9818,LGW,502,TNG,1080,,0,320,1774.6329684802383
3O,9818,LYS,1335,CMN,1074,,0,320,1747.2148427683978
3O,9818,MPL,1359,CMN,1074,,0,320,1513.6161819243841
3O,9818,MPL,1359,FEZ,1066,,0,320,1321.9774272879229
3O,9818,MPL,1359,NDR,5673,,0,320,1127.6691268468346
3O,9818,NDR,5673,AMS,580,,0,320,2022.5063348499668
3O,9818,NDR,5673,BCN,1218,,0,320,831.1729220730671
3O,9818,NDR,5673,BRU,302,,0,320,1869.6961753398919
3O,9818,NDR,5673,CGN,344,,0,320,1945.7375681288158
3O,9818,NDR,5673,MPL,1359,,0,320,1127.6691268468346
3O,9818,NDR,5673,PMI,3998,,0,320,719.2942027541076
3O,9818,PMI,3998,NDR,5673,,0,320,719.2942027541076
3O,9818,SAW,4317,CMN,1074,,0,320,3349.8310748861377
3O,9818,TLS,1273,CMN,1074,,0,320,1379.8265417638327
3O,9818,TNG,1080,AMS,580,,0,320,2026.9577468574723
3O,9818,TNG,1080,BCN,1218,,0,320,930.674851234473
3O,9818,TNG,1080,BRU,302,,0,320,1881.2450006106012
3O,9818,TNG,1080,LGW,502,,0,320,1774.6329684802383
3O,9818,TSF,1539,CMN,1074,,0,320,2168.0414889157173
3P,5002,AUA,2895,LSP,2844,,0,SH6,81.48817990942584
3P,5002,AUA,2895,MAR,2848,,0,SH6,285.48538672360274
3P,5002,BON,2896,CUR,2897,,0,SH6,75.41962012396897
3P,5002,CUR,2897,AUA,2895,,0,SH6,119.79153936356232
3P,5002,LSP,2844,AUA,2895,,0,SH6,81.48817990942584
3P,5002,MAR,2848,AUA,2895,,0,SH6,285.48538672360274
3R,3545,ASF,2966,DME,4029,,0,SU9,1235.2380422748793
3R,3545,ASF,2966,LED,2948,,0,SU9,1902.074874448045
3R,3545,BHK,2980,DME,4029,,0,734,2615.655227879506
3R,3545,DME,4029,ASF,2966,,0,SU9,1235.2380422748793
3R,3545,DME,4029,BHK,2980,,0,734,2615.655227879506
3R,3545,DME,4029,EGO,6156,,0,SU9,537.0795527366759
3R,3545,DME,4029,FEG,6149,,0,734,2982.361522753396
3R,3545,DME,4029,KSQ,6153,,0,734,2775.066489761965
3R,3545,DME,4029,NMA,6150,,0,734,2921.847723093887
3R,3545,DME,4029,NVI,6485,,0,734,2624.2016539805823
3R,3545,DME,4029,SKD,2981,,0,734,2760.330940215112
3R,3545,DME,4029,TIV,1743,,0,SU9 73G,2001.0800735809573
3R,3545,EGO,6156,DME,4029,,0,SU9,537.0795527366759
3R,3545,FEG,6149,DME,4029,,0,734,2982.361522753396
3R,3545,KSQ,6153,DME,4029,,0,734,2775.066489761965
3R,3545,LED,2948,ASF,2966,,0,SU9,1902.074874448045
3R,3545,NMA,6150,DME,4029,,0,734,2921.847723093887
3R,3545,NVI,6485,DME,4029,,0,734,2624.2016539805823
3R,3545,SKD,2981,DME,4029,,0,734,2760.330940215112
3R,3545,TIV,1743,DME,4029,,0,SU9 73G,2001.0800735809573
3S,11741,ANU,2874,PTP,2881,,0,AT5,100.80072579886507
3S,11741,CAY,2774,FDF,2878,,0,320,1440.632108428848
3S,11741,CUR,2897,SDQ,1762,,0,AT5,698.095143868334
3S,11741,DOM,2877,PTP,2881,,0,AT5,83.62945123487472
3S,11741,DOM,2877,SXM,2899,,0,AT5,337.6074514814212
3S,11741,FDF,2878,CAY,2774,,0,320,1440.632108428848
3S,11741,FDF,2878,PTP,2881,,0,AT5 320,194.60395223960677
3S,11741,FDF,2878,SDQ,1762,,0,AT5,1017.4294222387505
3S,11741,FDF,2878,SLU,2893,,0,AT5,63.47972084118649
3S,11741,PTP,2881,ANU,2874,,0,AT5,100.80072579886507
3S,11741,PTP,2881,DOM,2877,,0,AT5,83.62945123487472
3S,11741,PTP,2881,FDF,2878,,0,AT5 320,194.60395223960677
3S,11741,PTP,2881,SBH,6460,,0,DHT,229.47142261120482
3S,11741,PTP,2881,SDQ,1762,,0,AT5,896.4285869040822
3S,11741,PTP,2881,SFG,2879,,0,AT5,259.8616993677631
3S,11741,PTP,2881,SXM,2899,,0,AT5,258.9614761778474
3S,11741,SBH,6460,PTP,2881,,0,DHT,229.47142261120482
3S,11741,SDQ,1762,PTP,2881,,0,AT5,896.4285869040822
3S,11741,SDQ,1762,SXM,2899,,0,AT5,694.113962706507
3S,11741,SFG,2879,PTP,2881,,0,AT5,259.8616993677631
3S,11741,SLU,2893,FDF,2878,,0,AT5,63.47972084118649
3S,11741,SXM,2899,DOM,2877,,0,AT5,337.6074514814212
3S,11741,SXM,2899,PTP,2881,,0,AT5,258.9614761778474
3S,11741,SXM,2899,SDQ,1762,,0,AT5,694.113962706507
3U,4608,BHY,6351,XIY,3379,,0,321,1436.2494860263794
3U,4608,CAN,3370,CKG,3393,,0,321 320,965.6408906472236
3U,4608,CAN,3370,CTU,3395,,0,321 320 330,1222.6284077580658
3U,4608,CAN,3370,SPN,2244,,0,330,3517.5802260868777
3U,4608,CGO,3375,CGQ,4380,,0,321,1463.4353523235732
3U,4608,CGO,3375,CKG,3393,,0,321,862.449335427362
3U,4608,CGO,3375,CTU,3395,,0,321,1025.0271024559281
3U,4608,CGO,3375,HGH,3386,,0,320,781.290104429946
3U,4608,CGO,3375,HRB,3400,,0,320,1620.6789354214616
3U,4608,CGO,3375,KMG,3382,,0,320,1482.9691651171734
3U,4608,CGO,3375,URC,3399,,0,320,2485.6137133902184
3U,4608,CGQ,4380,CGO,3375,,0,321,1463.4353523235732
3U,4608,CGQ,4380,NKG,3388,,0,320,1487.0688180684285
3U,4608,CGQ,4380,TNA,4108,,0,321,1068.426719275067
3U,4608,CGQ,4380,TSN,3368,,0,320 319,879.4911360551002
3U,4608,CKG,3393,CAN,3370,,0,321 320,965.6408906472236
3U,4608,CKG,3393,CGO,3375,,0,321,862.449335427362
3U,4608,CKG,3393,CSX,3371,,0,319 321,662.1263764382005
3U,4608,CKG,3393,CTU,3395,,0,330,276.1765540058025
3U,4608,CKG,3393,CZX,4109,,0,320,1277.2595248078992
3U,4608,CKG,3393,DLC,3404,,0,320,1707.229833022265
3U,4608,CKG,3393,DYG,6353,,0,320,374.48661294517547
3U,4608,CKG,3393,HAK,4120,,0,319,1153.8834583337245
3U,4608,CKG,3393,HGH,3386,,0,320 319,1328.8793183445146
3U,4608,CKG,3393,HKT,3179,,0,321,2554.657970971672
3U,4608,CKG,3393,INC,4085,,0,321,976.1011855215368
3U,4608,CKG,3393,KHN,3384,,0,319,902.5763046441299
3U,4608,CKG,3393,KMG,3382,,0,319 320,630.693785960828
3U,4608,CKG,3393,LHW,3378,,0,319 321,806.2550757364193
3U,4608,CKG,3393,LJG,4033,,0,319,711.9027459800933
3U,4608,CKG,3393,LXA,4097,,0,319,1521.7658654202046
3U,4608,CKG,3393,NGB,3387,,0,319,1429.4463772619013
3U,4608,CKG,3393,NKG,3388,,0,319,1188.7662294149961
3U,4608,CKG,3393,NNG,3373,,0,319,805.2729963650821
3U,4608,CKG,3393,PEK,3364,,0,321 319 320,1464.0097081882323
3U,4608,CKG,3393,PVG,3406,,0,320 319,1461.2107347843462
3U,4608,CKG,3393,PZI,6435,,0,319,591.9593714747517
3U,4608,CKG,3393,SWA,4302,,0,319,1195.3546921309987
3U,4608,CKG,3393,SYD,3361,,0,330,8484.96328403083
3U,4608,CKG,3393,SYX,4030,,0,320,1300.0788968603326
3U,4608,CKG,3393,SZX,3374,,0,320,1063.1456741956613
3U,4608,CKG,3393,TNA,4108,,0,321,1261.8565441177857
3U,4608,CKG,3393,TSA,2275,,0,320,1558.639140024175
3U,4608,CKG,3393,TSN,3368,,0,319,1432.3295344844057
3U,4608,CKG,3393,TYN,3369,,0,321,1049.7424549412692
3U,4608,CKG,3393,URC,3399,,0,320,2313.1532472978124
3U,4608,CKG,3393,WUH,3376,,0,319,736.1594957773088
3U,4608,CKG,3393,WUX,6390,,0,319,1333.2201914222153
3U,4608,CKG,3393,XIY,3379,,0,319,562.0029409151979
3U,4608,CKG,3393,XNN,6366,,0,320,869.4984324945895
3U,4608,CKG,3393,YIH,6361,,0,319,474.42156422181984
3U,4608,CKG,3393,ZHA,6357,,0,319,1016.3955125711427
3U,4608,CSX,3371,CKG,3393,,0,319 321,662.1263764382005
3U,4608,CSX,3371,CTU,3395,,0,320,936.569859102102
3U,4608,CSX,3371,FOC,3385,,0,320,685.3254655309721
3U,4608,CSX,3371,KMG,3382,,0,320,1078.3681946684712
3U,4608,CSX,3371,SHE,4144,,0,320,1761.2296124323543
3U,4608,CSX,3371,WNZ,6392,,0,319,749.460331055303
3U,4608,CSX,3371,XMN,3383,,0,321,634.99146381434
3U,4608,CTU,3395,CAN,3370,,0,321 320 330,1222.6284077580658
3U,4608,CTU,3395,CGO,3375,,0,321,1025.0271024559281
3U,4608,CTU,3395,CKG,3393,,0,330,276.1765540058025
3U,4608,CTU,3395,CSX,3371,,0,320,936.569859102102
3U,4608,CTU,3395,DCY,9310,,0,319,400.23822349074703
3U,4608,CTU,3395,DSN,6434,,0,319,1127.0968710701716
3U,4608,CTU,3395,HAK,4120,,0,321,1351.825083858453
3U,4608,CTU,3395,HDG,8407,,0,319,1173.6513422980622
3U,4608,CTU,3395,HET,6345,,0,320,1344.1890685477524
3U,4608,CTU,3395,HFE,3389,,0,321,1276.3104564003997
3U,4608,CTU,3395,HGH,3386,,0,320 319,1580.222375387982
3U,4608,CTU,3395,HKG,3077,,0,320,1351.6566549788802
3U,4608,CTU,3395,HKT,3179,,0,321,2565.709892019976
3U,4608,CTU,3395,ICN,3930,,0,321,2204.2084190680293
3U,4608,CTU,3395,INC,4085,,0,321,898.8115143446148
3U,4608,CTU,3395,JHG,3381,,0,319,1008.0082849485898
3U,4608,CTU,3395,JIQ,8781,,0,320,484.75361561126266
3U,4608,CTU,3395,JZH,4301,,0,319,254.18635458299212
3U,4608,CTU,3395,KHN,3384,,0,321,1169.2861750457566
3U,4608,CTU,3395,KMG,3382,,0,320,617.1225240511033
3U,4608,CTU,3395,KOW,6379,,0,320,1183.4427806070948
3U,4608,CTU,3395,KWE,3394,,0,320,528.6171723752444
3U,4608,CTU,3395,LHW,3378,,0,319,660.824767001687
3U,4608,CTU,3395,LJG,4033,,0,319,564.170966241979
3U,4608,CTU,3395,LUM,6376,,0,319,869.8349017422851
3U,4608,CTU,3395,LXA,4097,,0,330 319,1263.3528240639653
3U,4608,CTU,3395,LZY,6402,,0,319,936.6210998462975
3U,4608,CTU,3395,MEL,3339,,0,330,8697.440511425404
3U,4608,CTU,3395,NKG,3388,,0,319 320,1423.9540149608897
3U,4608,CTU,3395,NNG,3373,,0,319 320,980.5089894288732
3U,4608,CTU,3395,PEK,3364,,0,330 321 320,1556.063649536712
3U,4608,CTU,3395,PVG,3406,,0,321 330,1703.88649292302
3U,4608,CTU,3395,PZI,6435,,0,319,495.6300754911892
3U,4608,CTU,3395,SHE,4144,,0,330,2134.8229959291966
3U,4608,CTU,3395,SJW,6347,,0,320,1304.2791055316134
3U,4608,CTU,3395,SYX,4030,,0,321,1472.1759905543834
3U,4608,CTU,3395,SZX,3374,,0,320 321,1318.2720307159798
3U,4608,CTU,3395,TAO,3390,,0,321,1647.705364687689
3U,4608,CTU,3395,TNA,4108,,0,321,1409.9498649266511
3U,4608,CTU,3395,TSA,2275,,0,320,1833.8780224185664
3U,4608,CTU,3395,TSN,3368,,0,321,1545.594691103823
3U,4608,CTU,3395,TYN,3369,,0,319,1127.3578424166913
3U,4608,CTU,3395,URC,3399,,0,319 330,2071.4970248104228
3U,4608,CTU,3395,WNZ,6392,,0,320,1665.040268434446
3U,4608,CTU,3395,WUH,3376,,0,319,981.1806715093188
3U,4608,CTU,3395,WUX,6390,,0,320,1572.1620467373666
3U,4608,CTU,3395,WXN,6403,,0,319,429.64433585960757
3U,4608,CTU,3395,XIC,3396,,0,320,334.85555414648803
3U,4608,CTU,3395,XIY,3379,,0,320 319,622.7660519319492
3U,4608,CTU,3395,XMN,3383,,0,320,1548.8588644889753
3U,4608,CTU,3395,XNN,6366,,0,320,684.5764467712166
3U,4608,CTU,3395,XUZ,4149,,0,320,1334.8041219221736
3U,4608,CTU,3395,YIH,6361,,0,320,721.0946881782456
3U,4608,CTU,3395,YTY,8876,,0,319,1509.0395792044021
3U,4608,CZX,4109,CKG,3393,,0,320,1277.2595248078992
3U,4608,CZX,4109,HRB,3400,,0,321,1622.3659650560276
3U,4608,CZX,4109,XMN,3383,,0,321,835.8969226020668
3U,4608,CZX,4109,ZUH,6355,,0,320,1271.1857960652283
3U,4608,DAT,6344,TYN,3369,,0,319,267.63856519866425
3U,4608,DCY,9310,CTU,3395,,0,319,400.23822349074703
3U,4608,DLC,3404,CKG,3393,,0,320,1707.229833022265
3U,4608,DLC,3404,HGH,3386,,0,320,976.6473994833113
3U,4608,DLC,3404,HRB,3400,,0,320,835.2022496320748
3U,4608,DLC,3404,TNA,4108,,0,321,445.78907487512834
3U,4608,DLC,3404,XUZ,4149,,0,320,651.3102389178131
3U,4608,DNH,4308,LHW,3378,,0,319,868.24750346663
3U,4608,DSN,6434,CTU,3395,,0,319,1127.0968710701716
3U,4608,DSN,6434,SHE,4144,,0,319,1173.869097439206
3U,4608,DYG,6353,CKG,3393,,0,320,374.48661294517547
3U,4608,DYG,6353,NKG,3388,,0,319,858.6327054413985
3U,4608,FOC,3385,CSX,3371,,0,320,685.3254655309721
3U,4608,FOC,3385,XIY,3379,,0,319,1410.8998118914026
3U,4608,GXH,9311,LXA,4097,,0,319,1262.985975770566
3U,4608,GXH,9311,XIY,3379,,0,319,560.1700994876903
3U,4608,HAK,4120,CKG,3393,,0,319,1153.8834583337245
3U,4608,HAK,4120,CTU,3395,,0,321,1351.825083858453
3U,4608,HAK,4120,HGH,3386,,0,320,1521.3673152057308
3U,4608,HAK,4120,NGB,3387,,0,321,1560.7775520086218
3U,4608,HAK,4120,ZUH,6355,,0,320,380.48755698756355
3U,4608,HDG,8407,CTU,3395,,0,319,1173.6513422980622
3U,4608,HET,6345,CTU,3395,,0,320,1344.1890685477524
3U,4608,HFE,3389,CTU,3395,,0,321,1276.3104564003997
3U,4608,HGH,3386,CGO,3375,,0,320,781.290104429946
3U,4608,HGH,3386,CKG,3393,,0,320 319,1328.8793183445146
3U,4608,HGH,3386,CTU,3395,,0,319 320,1580.222375387982
3U,4608,HGH,3386,DLC,3404,,0,320,976.6473994833113
3U,4608,HGH,3386,HAK,4120,,0,320,1521.3673152057308
3U,4608,HGH,3386,KWE,3394,,0,320,1394.3037637636323
3U,4608,HGH,3386,TSN,3368,,0,320,1028.3947203090624
3U,4608,HGH,3386,TYN,3369,,0,320,1102.122500701776
3U,4608,HKG,3077,CTU,3395,,0,320,1351.6566549788802
3U,4608,HKG,3077,YIH,6361,,0,320,948.5105105823753
3U,4608,HKG,3077,ZHA,6357,,0,319,386.95383693875107
3U,4608,HKT,3179,CKG,3393,,0,321,2554.657970971672
3U,4608,HKT,3179,CTU,3395,,0,321,2565.709892019976
3U,4608,HRB,3400,CGO,3375,,0,320,1620.6789354214616
3U,4608,HRB,3400,CZX,4109,,0,321,1622.3659650560276
3U,4608,HRB,3400,DLC,3404,,0,320,835.2022496320748
3U,4608,HRB,3400,INC,4085,,0,321,1843.3617478226913
3U,4608,HRB,3400,NGB,3387,,0,321,1805.4017787662078
3U,4608,HRB,3400,NKG,3388,,0,319,1669.623329694096
3U,4608,HRB,3400,NZH,6954,,0,321,798.9665289173028
3U,4608,HRB,3400,SJW,6347,,0,321,1254.4828682920174
3U,4608,HRB,3400,TNA,4108,,0,320 321,1231.471871103595
3U,4608,HRB,3400,TSN,3368,,0,321,1027.0003521189803
3U,4608,HRB,3400,WNZ,6392,,0,321,2026.0055280185966
3U,4608,HRB,3400,WUH,3376,,0,321,1952.082559880222
3U,4608,HRB,3400,XIY,3379,,0,321,1932.4884995411953
3U,4608,HRB,3400,XUZ,4149,,0,320 321,1482.689485201671
3U,4608,ICN,3930,CTU,3395,,0,321,2204.2084190680293
3U,4608,INC,4085,CKG,3393,,0,321,976.1011855215368
3U,4608,INC,4085,CTU,3395,,0,321,898.8115143446148
3U,4608,INC,4085,HRB,3400,,0,321,1843.3617478226913
3U,4608,INC,4085,KWL,3372,,0,320,1522.7297975641436
3U,4608,JGN,6432,LHW,3378,,0,319,592.1870779377283
3U,4608,JHG,3381,CTU,3395,,0,319,1008.0082849485898
3U,4608,JHG,3381,KMG,3382,,0,319,412.1403468651471
3U,4608,JIQ,8781,CTU,3395,,0,320,484.75361561126266
3U,4608,JJN,6386,KWE,3394,,0,320,1196.83440201348
3U,4608,JJN,6386,WUH,3376,,0,319,792.9233570417351
3U,4608,JZH,4301,CTU,3395,,0,319,254.18635458299212
3U,4608,KHG,3397,URC,3399,,0,319,1065.9695594776235
3U,4608,KHN,3384,CKG,3393,,0,319,902.5763046441299
3U,4608,KHN,3384,CTU,3395,,0,321,1169.2861750457566
3U,4608,KHN,3384,KMG,3382,,0,319,1350.7459520165114
3U,4608,KHN,3384,NGB,3387,,0,321,549.5442245749057
3U,4608,KMG,3382,CGO,3375,,0,320,1482.9691651171734
3U,4608,KMG,3382,CKG,3393,,0,319 320,630.693785960828
3U,4608,KMG,3382,CSX,3371,,0,320,1078.3681946684712
3U,4608,KMG,3382,CTU,3395,,0,320,617.1225240511033
3U,4608,KMG,3382,JHG,3381,,0,319,412.1403468651471
3U,4608,KMG,3382,KHN,3384,,0,319,1350.7459520165114
3U,4608,KMG,3382,KWE,3394,,0,320,419.1471713075365
3U,4608,KMG,3382,LUM,6376,,0,319,450.8178912051779
3U,4608,KMG,3382,NGB,3387,,0,320,1899.9369957659073
3U,4608,KMG,3382,NKG,3388,,0,320,1721.674683288698
3U,4608,KMG,3382,TAO,3390,,0,320,2073.6809361749742
3U,4608,KMG,3382,TNA,4108,,0,320,1883.4802656945753
3U,4608,KMG,3382,TPE,2276,,0,320,1841.832765257616
3U,4608,KMG,3382,WXN,6403,,0,320,832.7306181232658
3U,4608,KMG,3382,XIY,3379,,0,320,1180.7543194114044
3U,4608,KMG,3382,XMN,3383,,0,320,1534.337223226887
3U,4608,KMG,3382,XUZ,4149,,0,320,1726.7762185493916
3U,4608,KOW,6379,CTU,3395,,0,320,1183.4427806070948
3U,4608,KOW,6379,XMN,3383,,0,320,367.05314899552997
3U,4608,KWE,3394,CTU,3395,,0,320,528.6171723752444
3U,4608,KWE,3394,HGH,3386,,0,320,1394.3037637636323
3U,4608,KWE,3394,JJN,6386,,0,320,1196.83440201348
3U,4608,KWE,3394,KMG,3382,,0,320,419.1471713075365
3U,4608,KWE,3394,LHW,3378,,0,321,1149.38400494777
3U,4608,KWE,3394,SYX,4030,,0,321,954.1755655729729
3U,4608,KWE,3394,WNZ,6392,,0,320,1396.8921405571712
3U,4608,KWE,3394,XUZ,4149,,0,321,1327.18595009962
3U,4608,KWL,3372,INC,4085,,0,320,1522.7297975641436
3U,4608,KWL,3372,SJW,6347,,0,321,1517.197433111557
3U,4608,KWL,3372,SYX,4030,,0,320,771.6516800579428
3U,4608,LHW,3378,CKG,3393,,0,319 321,806.2550757364193
3U,4608,LHW,3378,CTU,3395,,0,319,660.824767001687
3U,4608,LHW,3378,DNH,4308,,0,319,868.24750346663
3U,4608,LHW,3378,JGN,6432,,0,319,592.1870779377283
